elemento1;elemento2;qtdAlg;min;max;med
101555;3710;1;0.789483368396759;0.789483368396759;0.789483368396759
102120;105098;1;0.8263888955116272;0.8263888955116272;0.8263888955116272
103002;103424;1;0.8360092788934708;0.8360092788934708;0.8360092788934708
103424;109426;1;0.794394850730896;0.794394850730896;0.794394850730896
100521;106511;1;0.6848549842834473;0.6848549842834473;0.6848549842834473
102514;105156;1;0.7923611104488373;0.7923611104488373;0.7923611104488373
103424;105066;1;0.7562181204557419;0.7562181204557419;0.7562181204557419
6992;7802;7;0.8958333432674408;0.9432291723787786;0.9154725581114461
104099;108876;1;0.635072723031044;0.635072723031044;0.635072723031044
104099;107620;1;0.7054531425237656;0.7054531425237656;0.7054531425237656
10320;7581;6;0.8903632462024689;0.9466666728258133;0.9258229282779107
100054;100521;1;0.5446078330278397;0.5446078330278397;0.5446078330278397
100856;104533;1;0.8110267668962479;0.8110267668962479;0.8110267668962479
104117;104310;1;0.7635406106710434;0.7635406106710434;0.7635406106710434
100856;109749;1;0.8172637820243835;0.8172637820243835;0.8172637820243835
100054;104533;1;0.7006346136331558;0.7006346136331558;0.7006346136331558
104117;107620;1;0.6545329689979553;0.6545329689979553;0.6545329689979553
100054;103424;1;0.6979166716337204;0.6979166716337204;0.6979166716337204
100187;109749;1;0.6932102888822556;0.6932102888822556;0.6932102888822556
106511;108876;1;0.6139345020055771;0.6139345020055771;0.6139345020055771
104842;109749;1;0.7555247098207474;0.7555247098207474;0.7555247098207474
103002;103056;1;0.7721225917339325;0.7721225917339325;0.7721225917339325
100054;100558;1;0.7788929343223572;0.7788929343223572;0.7788929343223572
101555;104533;1;0.7861025184392929;0.7861025184392929;0.7861025184392929
103398;105098;1;0.8940972238779068;0.8940972238779068;0.8940972238779068
103056;103424;1;0.7552083283662796;0.7552083283662796;0.7552083283662796
103424;107620;1;0.775897666811943;0.775897666811943;0.775897666811943
101021;103002;1;0.6404204964637756;0.6404204964637756;0.6404204964637756
101555;107620;1;0.7635491639375687;0.7635491639375687;0.7635491639375687
104099;104310;1;0.6566754579544067;0.6566754579544067;0.6566754579544067
104117;106511;1;0.6533292084932327;0.6533292084932327;0.6533292084932327
100187;100717;1;0.761059120297432;0.761059120297432;0.761059120297432
100187;101555;1;0.824366569519043;0.824366569519043;0.824366569519043
100446;103815;1;0.8082079142332077;0.8082079142332077;0.8082079142332077
101555;105066;1;0.6966027617454529;0.6966027617454529;0.6966027617454529
101555;103424;1;0.8315476179122925;0.8315476179122925;0.8315476179122925
104310;106511;1;0.6097848117351532;0.6097848117351532;0.6097848117351532
101021;107620;1;0.7219448685646057;0.7219448685646057;0.7219448685646057
1858;9637;2;1.0;1.0;1.0
2187;2418;2;1.0;1.0;1.0
6756;8537;9;0.9441269569926791;0.9821428507566452;0.9614029948320879
2317;4988;9;0.9000000059604645;0.9636363610625267;0.9377232002183372
6944;7731;8;0.9000000059604645;0.9608630985021591;0.9370117918340768
4145;4886;10;0.9590290657111576;1.0;0.9907713208842642
109296;109299;6;0.8984327713648478;0.9250301122665405;0.9140334615960789
1884;9542;5;0.9297839535607232;0.9605034738779069;0.9460023338524041
7731;9868;8;0.7559083104133606;0.9142857193946838;0.8316863782238215
7192;7778;8;0.9137931034482759;1.0;0.9892241379310345
7542;8823;6;0.8907987864121147;1.0;0.9391687317108369
103170;103181;1;0.7958333343267441;0.7958333343267441;0.7958333343267441
101107;109637;1;0.7064990997314453;0.7064990997314453;0.7064990997314453
6620;8349;1;0.8814285844564438;0.8814285844564438;0.8814285844564438
106582;107811;1;0.7239583283662796;0.7239583283662796;0.7239583283662796
10578;109189;1;0.7969907373189926;0.7969907373189926;0.7969907373189926
100785;103170;1;0.7458333373069763;0.7458333373069763;0.7458333373069763
107340;107990;1;0.8076923042535782;0.8076923042535782;0.8076923042535782
103181;106212;1;0.7180555462837219;0.7180555462837219;0.7180555462837219
102446;103731;1;0.7852525264024734;0.7852525264024734;0.7852525264024734
104389;104862;1;0.745592936873436;0.745592936873436;0.745592936873436
7515;7769;5;0.9111111164093018;1.0;0.9556521765563799
4490;7121;3;0.8333333283662796;0.8888888855775198;0.8687600605009834
101377;101414;1;0.8061224520206451;0.8061224520206451;0.8061224520206451
100893;101624;1;0.7368181794881821;0.7368181794881821;0.7368181794881821
101983;108733;2;0.7619047611951828;0.9054621798651559;0.8336834705301693
103155;106396;1;0.7416666746139526;0.7416666746139526;0.7416666746139526
100732;103846;1;0.7205555438995361;0.7205555438995361;0.7205555438995361
104719;106516;1;0.758055567741394;0.758055567741394;0.758055567741394
105358;105700;1;0.7128787785768509;0.7128787785768509;0.7128787785768509
5426;6761;4;0.8499999940395355;0.8999999947845936;0.8756340531146397
104862;108239;1;0.7035839259624481;0.7035839259624481;0.7035839259624481
105799;107472;1;0.9086538702249527;0.9086538702249527;0.9086538702249527
102617;109429;1;0.6963768154382706;0.6963768154382706;0.6963768154382706
101925;104169;1;0.8071428537368774;0.8071428537368774;0.8071428537368774
100331;106212;1;0.7710497826337814;0.7710497826337814;0.7710497826337814
10102;8140;1;0.8983239233493805;0.8983239233493805;0.8983239233493805
102024;102960;1;0.7832207232713699;0.7832207232713699;0.7832207232713699
8274;8630;3;0.8828868347665539;0.9074074029922485;0.8926869292478056
3670;7769;5;0.8782818835714591;0.936141312122345;0.9080446704574253
7540;7542;5;0.8357315063476562;0.9615384638309479;0.8854480377265386
1818;7075;4;0.8763888875643412;0.9186197910457851;0.8972689264345968
100466;108786;1;0.7264705896377563;0.7264705896377563;0.7264705896377563
103356;103691;1;0.7573717832565308;0.7573717832565308;0.7573717832565308
102960;105032;1;0.7483108043670654;0.7483108043670654;0.7483108043670654
101693;102395;1;0.7394047677516937;0.7394047677516937;0.7394047677516937
104862;106582;1;0.6912879049777985;0.6912879049777985;0.6912879049777985
101243;101298;1;0.7443589717149734;0.7443589717149734;0.7443589717149734
5776;9008;3;0.8469565225684125;1.0;0.9489855075228042
4588;4774;4;0.8115941959878674;0.9605911353538776;0.8883588291101461
102562;104023;1;0.7739845961332321;0.7739845961332321;0.7739845961332321
100001;100010;1;0.8355769217014313;0.8355769217014313;0.8355769217014313
7769;8151;3;0.8552075987276825;0.8959304615855218;0.8778010057150455
4601;8410;1;0.8029040396213531;0.8029040396213531;0.8029040396213531
103170;106212;1;0.7477904111146927;0.7477904111146927;0.7477904111146927
104512;109129;1;0.7064516246318817;0.7064516246318817;0.7064516246318817
103691;107477;1;0.7358172982931137;0.7358172982931137;0.7358172982931137
100331;103170;1;0.7496212124824524;0.7496212124824524;0.7496212124824524
108771;108962;2;0.7517857104539871;0.9175824224948883;0.8346840664744377
103853;107581;1;0.7391666769981384;0.7391666769981384;0.7391666769981384
105525;106101;1;0.7928125113248825;0.7928125113248825;0.7928125113248825
102835;105958;1;0.7648148238658905;0.7648148238658905;0.7648148238658905
10983;11174;1;0.9232323318719864;0.9232323318719864;0.9232323318719864
100960;103952;1;0.7953571379184723;0.7953571379184723;0.7953571379184723
101556;105525;1;0.6497946828603745;0.6497946828603745;0.6497946828603745
100785;106212;1;0.7603174597024918;0.7603174597024918;0.7603174597024918
4441;7769;5;0.9111111164093018;1.0;0.9556521765563799
105723;107973;2;0.8500749650208848;1.0;0.9250374825104424
104610;105320;2;0.7802579402923584;0.9888392857142857;0.884548613003322
103548;104072;1;0.7415616363286972;0.7415616363286972;0.7415616363286972
4563;5122;3;0.8110765970271567;0.9314170756510326;0.8822201088101721
8301;9114;2;0.80000000414641;0.8375000059604645;0.8187500050534373
100331;103181;1;0.7527777701616287;0.7527777701616287;0.7527777701616287
108746;109003;1;0.7516025602817535;0.7516025602817535;0.7516025602817535
107597;107618;1;0.7325302958488464;0.7325302958488464;0.7325302958488464
6620;7622;1;0.8933333307504654;0.8933333307504654;0.8933333307504654
102116;104281;1;0.7192810475826263;0.7192810475826263;0.7192810475826263
103719;107550;1;0.7678571492433548;0.7678571492433548;0.7678571492433548
103691;108369;1;0.6927884668111801;0.6927884668111801;0.6927884668111801
5185;7072;3;0.8260869565217391;1.0;0.9003623188405797
5830;8888;2;0.8101175764332648;0.8166666626930237;0.8133921195631442
102024;105032;1;0.7347972989082336;0.7347972989082336;0.7347972989082336
103645;105876;1;0.7769230753183365;0.7769230753183365;0.7769230753183365
100785;103181;1;0.7666666656732559;0.7666666656732559;0.7666666656732559
102390;109139;1;0.7302955687046051;0.7302955687046051;0.7302955687046051
4709;4710;6;0.84375;1.0;0.9059195231857915
103731;104112;1;0.7947222292423248;0.7947222292423248;0.7947222292423248
109476;109545;1;0.7324275523424149;0.7324275523424149;0.7324275523424149
104862;107811;1;0.67441725730896;0.67441725730896;0.67441725730896
102617;109420;1;0.7170026749372482;0.7170026749372482;0.7170026749372482
102838;103772;1;0.7422222197055817;0.7422222197055817;0.7422222197055817
106028;106211;1;0.7666666656732559;0.7666666656732559;0.7666666656732559
101931;105268;1;0.7423076927661896;0.7423076927661896;0.7423076927661896
100893;109637;1;0.750217393040657;0.750217393040657;0.750217393040657
108380;108482;1;0.752083346247673;0.752083346247673;0.752083346247673
7898;8422;2;0.8288474989973981;0.9888889044523239;0.908868201724861
105618;106271;1;0.7652173936367035;0.7652173936367035;0.7652173936367035
107811;108239;1;0.7526315748691559;0.7526315748691559;0.7526315748691559
108908;109258;1;0.7333333343267441;0.7333333343267441;0.7333333343267441
101107;101624;1;0.75108902156353;0.75108902156353;0.75108902156353
8630;8805;3;0.8828868347665539;0.9074074029922485;0.8926869292478056
108752;109347;1;0.7687499821186066;0.7687499821186066;0.7687499821186066
102401;102567;1;0.7020833343267441;0.7020833343267441;0.7020833343267441
102542;103492;1;0.7663547247648239;0.7663547247648239;0.7663547247648239
103356;107477;1;0.7277777791023254;0.7277777791023254;0.7277777791023254
101164;102760;1;0.7338068187236786;0.7338068187236786;0.7338068187236786
101556;106101;1;0.7084375023841858;0.7084375023841858;0.7084375023841858
104321;109639;1;0.7833333313465118;0.7833333313465118;0.7833333313465118
6761;7869;4;0.8499999940395355;0.8999999947845936;0.8756340531146397
100701;108239;1;0.6960526406764984;0.6960526406764984;0.6960526406764984
100240;100452;1;0.7381395399570465;0.7381395399570465;0.7381395399570465
4384;5681;1;0.8703703731298447;0.8703703731298447;0.8703703731298447
109241;109438;1;0.8623670190572739;0.8623670190572739;0.8623670190572739
109420;109429;1;0.7395161241292953;0.7395161241292953;0.7395161241292953
10361;6761;4;0.8796296219031016;0.9138888865709305;0.8969001549066624
105538;105923;1;0.714880958199501;0.714880958199501;0.714880958199501
7199;8683;1;0.8597560971975327;0.8597560971975327;0.8597560971975327
104389;106582;1;0.7656249850988388;0.7656249850988388;0.7656249850988388
101830;103356;1;0.6859756112098694;0.6859756112098694;0.6859756112098694
2619;4520;1;0.8269230723381042;0.8269230723381042;0.8269230723381042
106421;109222;1;0.7363636344671249;0.7363636344671249;0.7363636344671249
104734;105700;1;0.7338235229253769;0.7338235229253769;0.7338235229253769
102826;105175;1;0.7508771866559982;0.7508771866559982;0.7508771866559982
109081;109197;1;0.7822377979755402;0.7822377979755402;0.7822377979755402
6506;6952;5;0.904338624742296;0.9523809552192688;0.9312597201642208
4520;6174;1;0.8269230723381042;0.8269230723381042;0.8269230723381042
1838;7934;5;0.9137931034482759;1.0;0.9384176985568728
106868;108869;1;0.7227011471986771;0.7227011471986771;0.7227011471986771
106582;108239;1;0.7627083361148834;0.7627083361148834;0.7627083361148834
100810;105094;3;0.8035714328289032;0.8690476218859354;0.8453243649812135
102118;108875;1;0.7125000059604645;0.7125000059604645;0.7125000059604645
10578;10628;1;0.8687499910593033;0.8687499910593033;0.8687499910593033
5574;7562;2;0.8217391345811929;0.9625000059604645;0.8921195702708287
106206;107125;1;0.7368908375501633;0.7368908375501633;0.7368908375501633
105701;105923;1;0.7350852340459824;0.7350852340459824;0.7350852340459824
102193;105236;1;0.7645833343267441;0.7645833343267441;0.7645833343267441
101164;103339;1;0.6985197365283966;0.6985197365283966;0.6985197365283966
108059;108956;1;0.8081395328044891;0.8081395328044891;0.8081395328044891
4178;8683;1;0.8597560971975327;0.8597560971975327;0.8597560971975327
102881;108491;1;0.7163663655519485;0.7163663655519485;0.7163663655519485
103278;107044;1;0.7322751432657242;0.7322751432657242;0.7322751432657242
100893;101107;1;0.7526190429925919;0.7526190429925919;0.7526190429925919
4586;7633;8;0.9464646312925551;0.9772727191448212;0.9594907998313049
9333;9450;9;0.926108373650189;1.0;0.9888136288182748
104620;108430;1;0.7178571373224258;0.7178571373224258;0.7178571373224258
102424;107480;1;0.8095833361148834;0.8095833361148834;0.8095833361148834
103878;109649;1;0.7043478339910507;0.7043478339910507;0.7043478339910507
100655;107814;1;0.7217857092618942;0.7217857092618942;0.7217857092618942
108841;109058;1;0.8152173906564713;0.8152173906564713;0.8152173906564713
102394;109139;1;0.7216748744249344;0.7216748744249344;0.7216748744249344
104495;106383;1;0.718141034245491;0.718141034245491;0.718141034245491
103356;108369;1;0.7648148238658905;0.7648148238658905;0.7648148238658905
5371;5959;2;0.8309178663336713;0.9861111044883728;0.9085144854110221
10628;109189;1;0.7727704644203186;0.7727704644203186;0.7727704644203186
101723;106128;1;0.78125;0.78125;0.78125
102446;104112;1;0.7776767760515213;0.7776767760515213;0.7776767760515213
101624;109637;1;0.7173309326171875;0.7173309326171875;0.7173309326171875
100701;106582;1;0.7056547701358795;0.7056547701358795;0.7056547701358795
105617;107999;1;0.7529304027557373;0.7529304027557373;0.7529304027557373
105179;107116;1;0.7444597035646439;0.7444597035646439;0.7444597035646439
102760;103339;1;0.8026315718889236;0.8026315718889236;0.8026315718889236
104389;107811;1;0.7237689346075058;0.7237689346075058;0.7237689346075058
105538;105701;1;0.7768398225307465;0.7768398225307465;0.7768398225307465
2252;4733;10;0.9137931034482759;1.0;0.9913793103448276
107477;108369;1;0.6303864791989326;0.6303864791989326;0.6303864791989326
104734;105358;1;0.7238235175609589;0.7238235175609589;0.7238235175609589
100701;104862;1;0.7338827848434448;0.7338827848434448;0.7338827848434448
108797;108932;1;0.7104166597127914;0.7104166597127914;0.7104166597127914
100331;100785;1;0.7430555522441864;0.7430555522441864;0.7430555522441864
100701;104389;1;0.6679653525352478;0.6679653525352478;0.6679653525352478
5657;5681;1;0.8703703731298447;0.8703703731298447;0.8703703731298447
109199;109365;1;0.7455882430076599;0.7455882430076599;0.7455882430076599
101830;108369;1;0.7423780560493469;0.7423780560493469;0.7423780560493469
104823;108894;1;0.7601851671934128;0.7601851671934128;0.7601851671934128
101830;103691;1;0.7233231663703918;0.7233231663703918;0.7233231663703918
105590;109716;1;0.7592105269432068;0.7592105269432068;0.7592105269432068
109274;109278;1;0.7885168641805649;0.7885168641805649;0.7885168641805649
100701;107811;1;0.6941017210483551;0.6941017210483551;0.6941017210483551
102390;102394;1;0.8010714203119278;0.8010714203119278;0.8010714203119278
101830;107477;1;0.6334603577852249;0.6334603577852249;0.6334603577852249
105779;107049;1;0.8017241358757019;0.8017241358757019;0.8017241358757019
4676;5746;2;0.875;0.9196428571428573;0.8973214285714286
104389;108239;1;0.7741776406764984;0.7741776406764984;0.7741776406764984
4358;6398;2;0.8095238001450249;0.869047611951828;0.8392857060484264
101457;108188;1;0.7465277910232544;0.7465277910232544;0.7465277910232544
102611;106749;1;0.7708333283662796;0.7708333283662796;0.7708333283662796
105374;107336;1;0.7905302941799164;0.7905302941799164;0.7905302941799164
103804;104425;1;0.7410714328289032;0.7410714328289032;0.7410714328289032
11531;6210;4;0.8434782611287158;1.0;0.9327445653287451
105016;107434;3;0.8230676320583924;1.0;0.9410225440194641
3395;5122;4;0.8573499010956805;1.0;0.9387050356270502
3134;6210;4;0.8937198130980781;1.0;0.9543327321905805
6562;8870;6;0.9277777671813965;1.0;0.964364992278716
2890;2891;4;0.9057971005854399;1.0;0.9595221916578063
2026;4601;4;0.9130434834438822;1.0;0.9626358717922932
109532;109725;3;0.812146307333656;0.9472222179174423;0.901270991002304
109053;109245;3;0.8559006206367327;1.0;0.9519668735455776
8370;9876;4;0.9159420339957528;0.9833333343267441;0.951381343477608
103350;104042;3;0.8421052746150806;0.9396929889917374;0.9009502994409506
5204;7514;4;0.876811595066734;1.0;0.9470674822552373
106803;107918;3;0.8902173923409503;1.0;0.9634057974469834
11531;3134;4;0.8739130406276039;1.0;0.9458220096446736
11006;11008;4;0.8405797131683516;1.0;0.931499095502026
5780;5782;5;0.8956521697666334;1.0;0.9475787085616428
10785;10833;3;0.8173912990352382;0.9749999940395355;0.9141304270512816
10312;9807;4;0.8774154613847318;1.0;0.947326956063752
6358;9694;5;0.966239313284556;0.9922360266957965;0.9773399259864235
3159;9969;4;0.9947916716337204;0.9973958358168602;0.9959836743214137
6948;7365;6;0.9030172413793104;0.9821428443704334;0.9595887860052449
5477;8368;5;0.9666666686534882;1.0;0.9794363941403403
2406;7291;6;0.9281609161146755;1.0;0.9844031755511201
5477;9076;5;0.9833333343267441;1.0;0.9897181970701702
7980;9790;5;0.9577643573284149;0.9832589384168386;0.9712635624531613
8890;9063;5;0.964880958199501;0.9851190511669431;0.974617842679716
3529;4114;5;0.9880952388048172;1.0;0.9926558550501217
7604;7980;6;0.9279100563791063;0.9694065132311415;0.9516955502996525
7859;9798;5;0.9807692319154739;1.0;0.9881363812348116
3539;4190;5;0.9137931034482759;0.9921875;0.9731194298683992
102361;103634;6;0.9516128897666931;0.9758064448833467;0.9649347655623073
6740;9193;4;0.9807692319154739;0.9960937537252903;0.9907737207072584
4613;6116;5;0.9243294987185248;0.9867527168244125;0.9689167167053097
6925;6926;6;0.9015663800568415;0.9930555652827024;0.9697266032430191
8368;9076;6;0.948275860013633;1.0;0.9828111408940806
2577;2581;4;0.9833333343267441;0.991666667163372;0.9871477463377126
6802;8890;5;0.964880958199501;0.9851190511669431;0.974617842679716
4419;7644;5;0.984375;1.0;0.990360809178744
6944;9868;5;0.9415584398167475;0.9910714253783227;0.9772954659422075
2813;3155;5;0.9653679579496384;0.9837662279605865;0.9754373165306406
2427;8640;5;0.9555921107530594;0.9777960535138847;0.965798851179976
5394;5418;5;0.9627614234175;1.0;0.9894272846834999
7604;9790;5;0.8970899515681796;0.9789915978908539;0.9302013673734117
7363;8118;5;0.9137931034482759;0.9886363595724107;0.968737974480929
10061;3517;5;0.9861111044883728;1.0;0.991431826295484
10240;7367;4;0.9833333343267441;0.991666667163372;0.9871477463377126
2807;7064;5;0.9807692319154739;1.0;0.9934065937995911
6663;6665;6;0.9056261377087955;1.0;0.9725871511108607
104145;109714;1;0.8115942063538926;0.8115942063538926;0.8115942063538926
103832;109732;1;0.8608695631441864;0.8608695631441864;0.8608695631441864
101462;104145;1;0.6860681875892308;0.6860681875892308;0.6860681875892308
109495;109674;1;0.8079710110374119;0.8079710110374119;0.8079710110374119
102349;103832;1;0.6991925433925961;0.6991925433925961;0.6991925433925961
101515;101521;2;0.8108695641807888;0.9034749077899116;0.8571722359853502
104789;105642;1;0.8030690550804138;0.8030690550804138;0.8030690550804138
109608;109714;2;0.8110367940819783;0.8641826957464218;0.8376097449142
101462;109608;1;0.8517694576926854;0.8517694576926854;0.8517694576926854
104145;109608;1;0.7155430316925049;0.7155430316925049;0.7155430316925049
3395;4563;1;0.6738095166890518;0.6738095166890518;0.6738095166890518
101462;109714;1;0.7845298310984736;0.7845298310984736;0.7845298310984736
4676;8097;1;0.8408638912698497;0.8408638912698497;0.8408638912698497
102349;109732;1;0.8278260852979578;0.8278260852979578;0.8278260852979578
6798;9068;1;0.8159362534061074;0.8159362534061074;0.8159362534061074
7201;8536;2;1.0;1.0;1.0
4384;5657;3;1.0;1.0;1.0
100083;107779;1;0.8882275181157249;0.8882275181157249;0.8882275181157249
102948;107999;1;0.9071428605488369;0.9071428605488369;0.9071428605488369
100083;102987;1;0.9357263211693082;0.9357263211693082;0.9357263211693082
101821;105944;1;0.8554421748433794;0.8554421748433794;0.8554421748433794
2571;9019;1;1.0;1.0;1.0
7134;9695;2;0.9137931034482759;1.0;0.9568965517241379
103114;108932;1;0.8677248720611844;0.8677248720611844;0.8677248720611844
7008;8831;2;1.0;1.0;1.0
102987;107779;1;0.9278950265475682;0.9278950265475682;0.9278950265475682
103888;108274;1;0.920634925365448;0.920634925365448;0.920634925365448
107056;107779;1;0.8690476162093026;0.8690476162093026;0.8690476162093026
102987;105156;1;0.9560335384947913;0.9560335384947913;0.9560335384947913
103114;104051;1;0.901785712156977;0.901785712156977;0.901785712156977
103846;105944;1;0.9068322990621839;0.9068322990621839;0.9068322990621839
7211;7614;1;0.9404761833803994;0.9404761833803994;0.9404761833803994
103114;108843;1;0.8538961048637117;0.8538961048637117;0.8538961048637117
108843;108932;1;0.9242424219846725;0.9242424219846725;0.9242424219846725
104051;108932;1;0.9272486780370984;0.9272486780370984;0.9272486780370984
4291;4905;2;0.9507389140540156;1.0;0.9753694570270077
11530;5099;1;1.0;1.0;1.0
100128;102309;1;0.9045138912541526;0.9045138912541526;0.9045138912541526
105760;107056;1;0.8745748294251305;0.8745748294251305;0.8745748294251305
100083;107056;1;0.9031557036297662;0.9031557036297662;0.9031557036297662
102987;107056;1;0.9072356202772686;0.9072356202772686;0.9072356202772686
102948;105901;1;0.9060150342328208;0.9060150342328208;0.9060150342328208
100358;103646;1;1.0;1.0;1.0
10107;7341;1;1.0;1.0;1.0
101465;108771;1;0.8830049272094455;0.8830049272094455;0.8830049272094455
100708;101442;1;0.9227678584200997;0.9227678584200997;0.9227678584200997
100083;105156;1;0.9100529083183834;0.9100529083183834;0.9100529083183834
105901;107999;1;0.8928571385996682;0.8928571385996682;0.8928571385996682
104051;108843;1;0.902597399694579;0.902597399694579;0.902597399694579
103663;103676;1;0.922360245670591;0.922360245670591;0.922360245670591
8265;9149;1;1.0;1.0;1.0
105760;107779;1;0.8956207398857389;0.8956207398857389;0.8956207398857389
103663;103672;1;0.902597399694579;0.902597399694579;0.902597399694579
100856;105076;1;0.8819399369614466;0.8819399369614466;0.8819399369614466
100198;106489;1;1.0;1.0;1.0
103668;108962;1;0.8939732142857143;0.8939732142857143;0.8939732142857143
100558;105131;1;0.9138655407088143;0.9138655407088143;0.9138655407088143
104310;105076;1;0.9080782341105599;0.9080782341105599;0.9080782341105599
105156;107779;1;0.9402635970285961;0.9402635970285961;0.9402635970285961
105156;107056;1;0.903273805975914;0.903273805975914;0.903273805975914
103668;108771;1;0.8883928571428571;0.8883928571428571;0.8883928571428571
4441;7515;1;1.0;1.0;1.0
102970;108596;1;0.9060150342328208;0.9060150342328208;0.9060150342328208
103672;103676;1;0.8835403685058866;0.8835403685058866;0.8835403685058866
101821;103846;1;0.9068322990621839;0.9068322990621839;0.9068322990621839
105518;107620;1;0.9191834032535553;0.9191834032535553;0.9191834032535553
102697;103567;1;0.9060846599084991;0.9060846599084991;0.9060846599084991
100054;105076;1;0.9097222302641187;0.9097222302641187;0.9097222302641187
100083;105760;1;0.7500000042574746;0.7500000042574746;0.7500000042574746
7361;7750;1;1.0;1.0;1.0
101873;102984;1;0.9234693816729954;0.9234693816729954;0.9234693816729954
101465;108962;1;0.9137930997780391;0.9137930997780391;0.9137930997780391
104872;109651;1;0.9042950464146478;0.9042950464146478;0.9042950464146478
101554;108329;1;0.9322562345436641;0.9322562345436641;0.9322562345436641
103424;108429;1;0.9011919796466829;0.9011919796466829;0.9011919796466829
102987;105760;1;0.9113906813519341;0.9113906813519341;0.9113906813519341
101502;109469;1;0.9234693816729954;0.9234693816729954;0.9234693816729954
101465;103668;1;0.9107142857142857;0.9107142857142857;0.9107142857142857
3356;6955;1;1.0;1.0;1.0
101756;102013;1;0.9107142857142857;0.9107142857142857;0.9107142857142857
102762;103690;1;0.902597399694579;0.902597399694579;0.902597399694579
6568;9557;1;1.0;1.0;1.0
3722;8453;1;1.0;1.0;1.0
10383;8029;1;1.0;1.0;1.0
10652;9640;1;1.0;1.0;1.0
10383;7852;1;1.0;1.0;1.0
5426;7869;1;1.0;1.0;1.0
4306;8636;1;1.0;1.0;1.0
2440;5443;1;1.0;1.0;1.0
4266;6690;1;1.0;1.0;1.0
4297;8636;1;1.0;1.0;1.0
5324;7847;1;1.0;1.0;1.0
5912;8949;1;1.0;1.0;1.0
3722;6719;1;1.0;1.0;1.0
3678;6690;1;1.0;1.0;1.0
4481;6716;1;1.0;1.0;1.0
5731;8779;1;1.0;1.0;1.0
10064;2819;1;1.0;1.0;1.0
4508;9662;1;1.0;1.0;1.0
107994;108153;1;0.9031236038125795;0.9031236038125795;0.9031236038125795
